Titulo,Fecha,Link
América de Cali venció por la mínima diferencia al Atlético Nacional en la Copa FOX Sports,14/01/2019 _ 21:23,https://elcomercio.pe/deporte-total/futbol-mundial/atletico-nacional-vs-america-cali-vivo-online-directo-via-fox-sports-juegan-cuadrangular-amistoso-colombia-minuto-minuto-dia-hora-canal-ver-transmision-colombia-espana-peru-noticia-nnd-597095-noticia/
Pedro Troglio reveló los consejos que dio a Alexi Gómez para que triunfe en el fútbol argentino | VIDEO,14/01/2019 _ 21:17,https://elcomercio.pe/deporte-total/futbol-mundial/pedro-troglio-revelo-consejos-dio-alexi-gomez-triunfe-futbol-argentino-video-noticia-nndc-597546-noticia/
Culpan de terrorismo a matrimonio que se manifestó contra Ortega en Nicaragua,14/01/2019 _ 21:08,https://elcomercio.pe/mundo/centroamerica/nicaragua-culpan-terrorismo-matrimonio-manifesto-daniel-ortega-noticia-597545-noticia/
"Magaly Medina sobre su retorno a la TV: ""No sé si daré la talla""",14/01/2019 _ 21:05,https://elcomercio.pe/tvmas/television/impreso-magaly-medina-retorno-tv-dare-talla-noticia-597290-noticia/
Dakar 2019: Chaleco López le pone suspenso a las SxS,14/01/2019 _ 21:03,https://elcomercio.pe/dakar/dakar-2019-chaleco-lopez-le-pone-suspenso-sxs-noticia-597539-noticia/
Dakar 2019: Gran etapa de Gerard de Rooy en Camiones,14/01/2019 _ 21:02,https://elcomercio.pe/dakar/dakar-2019-gran-etapa-gerard-rooy-camiones-noticia-597544-noticia/
YouTube: El Rubius encara a 'Badabun' y lo acusa de usar 'bots' como suscriptores,14/01/2019 _ 21:02,https://elcomercio.pe/redes-sociales/youtube/youtube-viral-elrubius-arremete-badabun-video-yt-noticia-596838-noticia/
Detienen a niño de seis años que llevaba una pistola cargada en una escuela de EE.UU.,14/01/2019 _ 20:47,https://elcomercio.pe/mundo/eeuu/detienen-nino-seis-anos-llevaba-pistola-cargada-escuela-ee-uu-noticia-597538-noticia/
"""Esto es guerra"": el reemplazo de María Pía Copello será revelado en estreno de nueva temporada",14/01/2019 _ 20:23,https://elcomercio.pe/tvmas/farandula/esto-guerra-nueva-temporada-reemplazo-maria-pia-copello-nndc-noticia-597407-noticia/
Los distritos con los mayores acumulados de lluvia y las más altas temperaturas,14/01/2019 _ 20:20,https://elcomercio.pe/peru/distritos-mayores-acumulados-lluvia-altas-temperaturas-noticia-597528-noticia/
Minsa: médicos que abandonan hospitales en horas de trabajo serían destituidos,14/01/2019 _ 19:50,https://elcomercio.pe/lima/sucesos/ministerio-salud-medicos-acusados-clinicas-privadas-horas-pagadas-serian-destituidos-noticia-nndc-597525-noticia/
Netflix presenta su primera serie latinoamericana dirigida al público infanto-juvenil,14/01/2019 _ 19:47,https://elcomercio.pe/tvmas/series/netflix-go-vive-manera-primera-serie-latinoamericana-dirigida-publico-infanto-juvenil-noticia-nndc-597527-noticia/
Liga 1: FPF anuncia fecha y hora para el sorteo del fixture,14/01/2019 _ 19:32,https://elcomercio.pe/deporte-total/futbol-peruano/liga-1-fpf-anuncia-fecha-hora-sorteo-fixture-noticia-nndc-597522-noticia/
Áncash:separan a director regional de Agricultura porpresunto acto de corrupción,14/01/2019 _ 19:29,https://elcomercio.pe/peru/ancash/ancash-separan-director-regional-agricultura-presunto-acto-corrupcion-noticia-597520-noticia/
"Relojes Agatha Ruiz de la Prada, este verano llena tus días de color.",14/01/2019 _ 19:24,https://elcomercio.pe/colecciones-el-comercio/relojes-agatha-ruiz-prada-verano-llena-tus-dias-color-noticia-597519-noticia/
"Estados Unidos: Un camión cisterna vuelca en una carretera y deja un ""río de chocolate""",14/01/2019 _ 19:12,https://elcomercio.pe/mundo/eeuu/estados-unidos-camion-cisterna-vuelca-carretera-arizona-deja-rio-chocolate-noticia-597516-noticia/
"Dakar 2019: Javier Uribe, el peruano que corre en equipo portugués",14/01/2019 _ 19:03,https://elcomercio.pe/dakar/dakar-2019-javier-uribe-peruano-corre-equipo-portugues-noticia-597502-noticia/
TC rinde homenaje póstumo a su ex presidente Juan Vergara Gotelli,14/01/2019 _ 18:44,https://elcomercio.pe/politica/tc-rinde-homenaje-postumo-ex-presidente-juan-vergara-gotelli-noticia-nndc-597498-noticia/
Prevén oleajes de moderada intensidad hasta el próximo miércoles,14/01/2019 _ 18:41,https://elcomercio.pe/peru/preven-oleajes-moderada-intensidad-proximo-miercoles-noticia-597492-noticia/
Donald Trump se muestra complacido de la comparación que hacen entre él y Bolsonaro,14/01/2019 _ 18:35,https://elcomercio.pe/mundo/eeuu/estados-unidos-brasil-donald-trump-muestra-complacido-comparacion-jair-bolsonaro-noticia-597505-noticia/
Dakar 2019: Salaverry y Choy cerca al top ten de sus categorías,14/01/2019 _ 18:30,https://elcomercio.pe/dakar/dakar-2019-salaverry-choy-cerca-top-ten-categorias-noticia-597503-noticia/
Congreso evaluará situación de SJL tras aniego de aguas residuales,14/01/2019 _ 18:30,https://elcomercio.pe/lima/sucesos/congreso-evaluara-situacion-san-juan-lurigancho-aniego-aguas-residuales-noticia-597472-noticia/
River Plate: colombiano Luis Díaz rechaza oferta del 'Millonario' y renueva con Junior | VIDEO,14/01/2019 _ 18:17,https://elcomercio.pe/deporte-total/futbol-mundial/river-plate-colombiano-luis-diaz-rechaza-oferta-millonario-renueva-junior-video-noticia-nndc-597497-noticia/
Martín Vizcarra dice que su empresa “nunca” tuvo como cliente a Odebrecht,14/01/2019 _ 18:16,https://elcomercio.pe/politica/martin-vizcarra-dice-empresa-tuvo-cliente-odebrecht-noticia-597189-noticia/
Dakar 2019: Peruanos destacan en la categoría Autos,14/01/2019 _ 18:15,https://elcomercio.pe/dakar/dakar-2019-peruanos-destacan-categoria-autos-noticia-597496-noticia/
"""Ante problemas así tenemos que responder de manera rápida y articulada""",14/01/2019 _ 18:14,https://elcomercio.pe/politica/martin-vizcarra-problemas-responder-manera-rapida-articulada-noticia-nndc-597423-noticia/
Reimond Manco es anunciado como jugador de Real Garcilaso del Cusco,14/01/2019 _ 18:09,https://elcomercio.pe/deporte-total/futbol-peruano/reimond-manco-anunciado-real-garcilaso-cusco-noticia-597421-noticia/
Atrévete a mezclar estos estilos y crea ambientes espectaculares,14/01/2019 _ 18:06,https://elcomercio.pe/casa-y-mas/decoracion/atrevete-mezclar-estilos-crea-ambientes-espectaculares-noticia-597481-noticia/
Robert De Niro sigue con su ruta culinaria ahora en Machu Picchu,14/01/2019 _ 18:01,https://elcomercio.pe/tvmas/hollywood/robert-niro-sigue-ruta-culinaria-machu-picchu-noticia-597477-noticia/
"300 mil maestros entran en huelga en Los Ángeles, la primera en 30 años en esa ciudad | FOTOS",14/01/2019 _ 17:55,https://elcomercio.pe/mundo/eeuu/300-mil-maestros-entran-huelga-angeles-primera-30-anos-ciudad-fotos-noticia-597489-noticia/
Fuerza Popular oficializó renuncias de Salaverry y otros cuatro parlamentarios,14/01/2019 _ 17:45,https://elcomercio.pe/politica/fuerza-popular-oficializo-renuncias-daniel-salaverry-otros-cuatro-parlamentarios-noticia-597352-noticia/
"""Black Mirror: Bandersnatch"": todos los finales de la película interactiva de Netflix yCharlie Brooker",14/01/2019 _ 17:42,https://elcomercio.pe/tvmas/series/black-mirror-bandersnatch-finales-pelicula-interactiva-netflix-nnda-nnlt-noticia-592883-noticia/
Bocángel: declaran improcedente pedido de archivamiento de proceso en su contra,14/01/2019 _ 17:35,https://elcomercio.pe/politica/guillermo-bocangel-declaran-improcedente-pedido-archivamiento-proceso-noticia-nndc-597470-noticia/
Minera Newmont compra Goldcorp y nace un gigante mundial del oro,14/01/2019 _ 17:27,https://elcomercio.pe/economia/negocios/minera-newmont-compra-goldcorp-nace-gigante-mundial-oro-noticia-597480-noticia/
Demócratas estudian citar al Congreso a los intérpretes de Trump y Putin,14/01/2019 _ 17:24,https://elcomercio.pe/mundo/eeuu/estados-unidos-rusia-democratas-estudian-citar-congreso-interpretes-donald-trump-vladimir-putin-noticia-597429-noticia/
Nuevo récord: Lamborghini superó las 5.700 unidades vendidas,14/01/2019 _ 17:23,https://elcomercio.pe/ruedas-tuercas/internacional/nuevo-record-lamborghini-alcanza-5-700-unidades-vendidas-noticia-596630-noticia/
Manchester City goleó 3-0 a los Wolves por la Premier League,14/01/2019 _ 17:21,https://elcomercio.pe/deporte-total/futbol-mundial/manchester-city-vs-wolverhampton-vivo-online-directo-via-directv-juegan-fecha-22-premier-league-minuto-minuto-dia-hora-canal-ver-partidazo-espana-mexico-colombia-peru-noticia-nndc-597069-noticia/
"Conoce el Toyota Mark X GRMN, un modelo exclusivo para el mercado japonés",14/01/2019 _ 17:17,https://elcomercio.pe/ruedas-tuercas/automotriz/toyota-mark-x-grnm-modelo-exclusivo-mercado-japones-fotos-noticia-596632-noticia/
Dakar 2019: culminó la Etapa 7 en San Juan de Marcona,14/01/2019 _ 17:08,https://elcomercio.pe/deporte-total/polideportivo/dakar-2019-vivo-online-directo-via-fox-sports-etapa-7-san-juan-marcona-dia-hora-canal-ver-transmision-peru-colombia-mexico-chile-espana-rally-noticia-nndc-597137-noticia/
Christofer Gonzales en Sporting Cristal: el pedido de Gareca y la razón por la que se vistió de celeste,14/01/2019 _ 16:58,https://elcomercio.pe/deporte-total/christofer-gonzales-sporting-cristal-le-pidio-gareca-razon-vistio-celeste-noticia-597384-noticia/
"Dakar 2019: los Original, la categoría más difícil del rally",14/01/2019 _ 16:57,https://elcomercio.pe/dakar/dakar-2019-original-categoria-dificil-rally-fotos-noticia-597463-noticia/
Congreso: Cambio 21 presentó oficio para reorganizar comisiones,14/01/2019 _ 16:55,https://elcomercio.pe/politica/congreso-cambio-21-presento-oficio-reorganizar-comisiones-noticia-597468-noticia/
Dakar 2019: Motos peruanas siguen en competencia,14/01/2019 _ 16:51,https://elcomercio.pe/dakar/dakar-2019-motos-peruanas-siguen-competencia-noticia-597467-noticia/
"El Chapo Guzmán quería dirigir una película sobre su vida, según testigo",14/01/2019 _ 16:49,https://elcomercio.pe/mundo/eeuu/juicio-chapo-guzman-testigo-alex-cifuentes-cuenta-capo-queria-dirigir-pelicula-vida-noticia-597459-noticia/
La historia de una vaca que logró escapar de un matadero para poder parir a su cría se vuelve viral,14/01/2019 _ 16:48,https://elcomercio.pe/redes-sociales/facebook/facebook-vaca-prenada-escapa-camion-iba-matadero-parir-conmueve-redes-viral-video-fotos-face-fb-nnda-nnrt-noticia-596092-noticia/
Instagram: Kim Kardashian comparte la foto más tierna de su infancia,14/01/2019 _ 16:47,https://elcomercio.pe/tvmas/hollywood/kim-kardashian-foto-instagram-nina-noticia-nndc-597452-noticia/
Maduro asegura que su gobierno disminuyó la pobreza extrema en Venezuela en el 2018,14/01/2019 _ 16:45,https://elcomercio.pe/mundo/venezuela/nicolas-maduro-asegura-gobierno-disminuyo-pobreza-extrema-venezuela-2018-noticia-597462-noticia/
Meghan Markle y el príncipe Harry revelan la fecha en la que nacerá su primogénito,14/01/2019 _ 16:43,https://elcomercio.pe/tvmas/hollywood/meghan-markle-principe-harry-fecha-parto-nndc-noticia-597358-noticia/
Instagram: Ariana Grande se tatuó a su Pokémon favorito en el brazo,14/01/2019 _ 16:42,https://elcomercio.pe/tvmas/hollywood/instagram-ariana-grande-tatuo-pokemon-brazo-noticia-597460-noticia/
Pareja realiza singular juego con huevos para conocer el sexo de su bebé y se vuelve viral,14/01/2019 _ 16:41,https://elcomercio.pe/redes-sociales/facebook/facebook-pareja-realizo-peculiar-extremo-juego-huevos-conocer-sexo-bebe-eeuu-fb-face-video-viral-nnda-nnrt-noticia-596546-noticia/
Cerdito criado junto a unos gatos cree que ahora es uno de ellos y se vuelve tendencia en redes,14/01/2019 _ 16:40,https://elcomercio.pe/redes-sociales/facebook/facebook-viral-cerdito-criado-gatos-cree-estados-unidos-face-fb-fotos-nnda-nnrt-fotos-noticia-596739-noticia/
"Becky G anuncia ""Little Black Dress"", su nueva canción en inglés",14/01/2019 _ 16:37,https://elcomercio.pe/luces/musica/instagram-becky-g-anuncio-tema-ingles-video-noticia-nndc-597447-noticia/
5 claves para ser más productiva,14/01/2019 _ 16:36,https://elcomercio.pe/viu/actitud-viu/5-claves-productiva-noticia-597458-noticia/
Aniego en SJL: conoce los lugares de abastecimiento de agua potable,14/01/2019 _ 16:35,https://elcomercio.pe/lima/sucesos/sedapal-aniego-san-juan-lurigancho-son-puntos-abastecimiento-agua-noticia-nndc-597282-noticia/
Entregan semillas de avena y cebada para mitigar impacto de bajas temperaturas,14/01/2019 _ 16:33,https://elcomercio.pe/peru/entregan-semillas-avena-cebada-mitigar-impacto-bajas-temperaturas-noticia-597456-noticia/
"Lalo Burga: ""Estuve más de seis horas buscando arreglar el problema""",14/01/2019 _ 16:33,https://elcomercio.pe/dakar/dakar-2019-lalo-burga-estuve-seis-horas-buscando-arreglar-problema-noticia-597453-noticia/
Cercado de Lima: bomberos controlan incendio en edificio de la Av. Abancay,14/01/2019 _ 16:28,https://elcomercio.pe/lima/sucesos/cercado-lima-bomberos-controlan-incendio-edificio-av-abancay-noticia-597436-noticia/
Hugh Grant fue víctima de asalto y pide en Twitter lo ayuden a dar con el ladrón,14/01/2019 _ 16:28,https://elcomercio.pe/tvmas/hollywood/twitter-hugh-grant-asalto-ladron-guion-nndc-noticia-597322-noticia/
Miraflores retirará estructuras en Calle de las Pizzas para recuperar 1.000 m2,14/01/2019 _ 16:25,https://elcomercio.pe/lima/sucesos/miraflores-retirara-estructuras-calle-pizzas-recuperar-1-000-m2-noticia-597437-noticia/
"Nicolás Maduro promete castigar con ""mano de hierro"" la ""traición""",14/01/2019 _ 16:17,https://elcomercio.pe/mundo/venezuela/venezuela-vivo-nicolas-maduro-presenta-asamblea-constituyente-anunciar-medidas-economicas-noticia-597285-noticia/
Las exportaciones chinas a Estados Unidos se desploman por aranceles de Trump,14/01/2019 _ 16:16,https://elcomercio.pe/economia/mundo/exportaciones-chinas-estados-unidos-desploman-aranceles-trump-noticia-nndc-597435-noticia/
Dólar: Tipo de cambio cierra a la baja por ventas de dólares de AFP,14/01/2019 _ 16:15,https://elcomercio.pe/economia/mercados/tipo-cambio-dolar-precio-dia-14-enero-2019-china-compra-venta-sbs-interbancario-ocona-peru-nndc-noticia-597283-noticia/
"Thanos llegó a ""Los Simpson"" y ""desapareció"" a toda la familia",14/01/2019 _ 16:11,https://elcomercio.pe/tvmas/series/avengers-simpson-thanos-aparece-serie-nndc-noticia-597422-noticia/
"""Vis a vis"": Miriam de ""OT"", debuta en el episodio cinco | FOTOS",14/01/2019 _ 16:10,https://elcomercio.pe/tvmas/television/vis-vis-miriam-rodriguez-ot-debuta-nuevo-episodio-5-cuarta-temporada-espana-noticia-596523-noticia/
OCDE: Economías más grandes del mundo avanzan hacia la desaceleración,14/01/2019 _ 16:08,https://elcomercio.pe/economia/mundo/ocde-economias-grandes-mundo-avanzan-desaceleracion-china-estados-unidos-alemania-fed-zona-euro-noticia-597400-noticia/
Loreto: entregan DNI de forma gratuita a damnificados por incendio en Maynas,14/01/2019 _ 16:04,https://elcomercio.pe/peru/loreto/reniec-loreto-entregan-dni-gratuita-damnificados-incendio-maynas-noticia-nndc-597426-noticia/
"Condenan a senador italiano que comparó a ministra con un ""orangután""",14/01/2019 _ 16:03,https://elcomercio.pe/mundo/europa/italia-condenan-senador-roberto-calderoli-comparar-ministra-cecile-kyenge-orangutan-noticia-nndc-597428-noticia/
Disfruta este verano de un refrescante ceviche de atún nikkei | VIDEO,14/01/2019 _ 16:03,https://elcomercio.pe/viu/disfruta-verano-refrescante-ceviche-atun-nikkei-noticia-nndc-594098-noticia/
"Oracio Pacori cuestiona ""blindaje"" a ex consejeros del CNM en subcomisión",14/01/2019 _ 16:03,https://elcomercio.pe/politica/oracio-pacori-cuestiona-blindaje-ex-consejeros-cnm-subcomision-noticia-nndc-597420-noticia/
Alimentación saludable: tres consejos para poner en práctica este verano,14/01/2019 _ 16:00,https://elcomercio.pe/viu/estar-bien/alimentacion-saludable-tres-consejos-verano-noticia-nndc-596213-noticia/
Low cost Andes Líneas Aéreas ofrecerá vuelos directos entre Lima y Buenos Aires,14/01/2019 _ 15:58,https://elcomercio.pe/economia/negocios/low-cost-andes-lineas-aereas-ofrecera-vuelos-directos-lima-buenos-aires-noticia-597416-noticia/
Junín: dos muertos y ocho heridos deja triple choque en Carretera Central,14/01/2019 _ 15:58,https://elcomercio.pe/peru/junin/junin-dos-muertos-ocho-heridos-deja-triple-choque-carretera-central-noticia-nndc-597409-noticia/
Gabriel Costa en referencia a Alianza Lima: “Los dirigentes no me querían ni ver”,14/01/2019 _ 15:56,https://elcomercio.pe/deporte-total/futbol-peruano/gabriel-costa-referencia-alianza-lima-dirigentes-me-querian-ver-noticia-597432-noticia/
Aniego en SJL: Metro de Lima “no presenta daños físicos hasta el momento”,14/01/2019 _ 15:56,https://elcomercio.pe/lima/transporte/aniego-sjl-metro-lima-presenta-danos-fisicos-momento-noticia-597430-noticia/
Universitario de Deportes lanzó su nueva camiseta para la temporada 2019 en la Liga 1,14/01/2019 _ 15:53,https://elcomercio.pe/deporte-total/futbol-peruano/universitario-deportes-lanzo-nueva-camiseta-temporada-2019-noticia-nndc-597431-noticia/
"¿Quién manda en el Sebin, la temida policía política de Maduro que capturó a Juan Guaidó?",15/01/2019 _ 23:59,https://elcomercio.pe/mundo/venezuela/manda-sebin-policia-politica-venezuela-capturo-presidente-asamblea-nacional-juan-guaido-noticia-597461-noticia/
Australian Open: Schwartzman avanzó tras vencer a Kudla en cinco sets,15/01/2019 _ 23:49,https://elcomercio.pe/deporte-total/tenis/diego-schwartzman-vs-denis-kudla-vivo-online-directo-via-espn-juegan-segunda-ronda-australian-open-dia-hora-canal-minuto-minuto-mexico-espana-colombia-argentina-noticia-nndc-597562-noticia/
Senamhi prevé incremento de viento en la costa del país desde mañana,15/01/2019 _ 23:36,https://elcomercio.pe/peru/senamhi-preve-incremento-viento-pais-manana-noticia-nndc-597974-noticia/
Editorial: La conjura de los otros,15/01/2019 _ 23:35,https://elcomercio.pe/opinion/editorial/editorial-conjura-otros-noticia-597531-noticia/
"¿Qué significan las palabras ""huachicol"" y ""huachicolero""?",15/01/2019 _ 23:32,https://elcomercio.pe/respuestas/mexico-gasolinazo-huachicolazo-huachicol-huachicolero-origen-significado-palabra-combustible-robo-amlo-andres-manuel-lopez-obrador-nnda-nnlt-noticia-596178-noticia/
